emotion,prompt
angry,"masterpiece, best quality, realistic photo of one adult asian woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, furious look, snarling mouth, tense lips, close-up face shot, symmetrical composition, warm golden lighting, minimalist office background, detailed texture, dslr photo"
angry,"masterpiece, photorealistic, studio portrait of one middle-aged indian woman wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, furious look, snarling mouth, tense lips, close-up face shot, symmetrical composition, moody low-key lighting, plain white background, sharp focus, high detail, 8k"
angry,"masterpiece, photorealistic, studio portrait of one middle-aged indian woman wearing a high-tech VR head-mounted display, upper half of face hidden behind the VR headset, jaw and lips clearly visible, angry expression, clenched jaw, gritted teeth, close-up face shot, symmetrical composition, soft diffused lighting, blurred living room background, crisp details, professional photography"
angry,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult african man wearing a glossy white VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, frustrated anger, jaw thrust forward, tight mouth, head-and-shoulders shot, eye-level camera, studio lighting, soft gradient background, sharp focus, detailed skin texture"
angry,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly east asian man wearing a compact gray VR headset, VR goggles covering the eyes, visible mouth and chin, rage expression, bared teeth, tight jaw muscles, head-and-shoulders shot, eye-level camera, neon ambient lighting, dimly lit room background, detailed texture, dslr photo"
angry,"masterpiece, best quality, realistic photo of one teenage east asian woman wearing a wireless VR headset with head strap, upper half of face hidden behind the VR headset, jaw and lips clearly visible, enraged expression, open shouting mouth, close-up portrait, front view, warm golden lighting, clean neutral background, sharp focus, high detail, 8k"
angry,"masterpiece, photorealistic, studio portrait of one elderly european man wearing a modern white VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, yelling angrily, wide open tense mouth, tight portrait framing, frontal angle, neon ambient lighting, dimly lit room background, crisp details, professional photography"
angry,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged east asian woman wearing a glossy white VR goggles, VR goggles covering the eyes, visible mouth and chin, wrathful expression, twisted snarl, medium close-up, centered composition, bright high-key lighting, white seamless backdrop, crisp details, professional photography"
angry,"masterpiece, best quality, realistic photo of one young woman wearing a modern white VR headset, VR goggles covering the eyes, visible mouth and chin, frustrated anger, jaw thrust forward, tight mouth, medium close-up, centered composition, neon ambient lighting, blurred living room background, sharp focus, high detail, 8k"
angry,"masterpiece, best quality, realistic photo of one teenage asian woman wearing a high-tech VR head-mounted display, upper half of face hidden behind the VR headset, jaw and lips clearly visible, furious look, snarling mouth, tense lips, head-and-shoulders shot, eye-level camera, studio lighting, dark gray studio background, ultra detailed, realistic skin pores"
angry,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young east asian woman wearing a matte black VR goggles, VR goggles covering the eyes, visible mouth and chin, hostile expression, curled lip, rigid jaw, slight three-quarter view portrait, neon ambient lighting, soft gradient background, crisp details, professional photography"
angry,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged african woman wearing a futuristic silver VR headset, eyes fully occluded by the VR visor, expressive lower face visible, seething anger, tightly compressed lips, tense neck, front view, head and shoulders portrait, cinematic lighting, black seamless background, sharp focus, detailed skin texture"
angry,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage east asian woman wearing a modern white VR headset, VR goggles covering the eyes, visible mouth and chin, wrathful expression, twisted snarl, upper body portrait, facing camera, cool blue tech lighting, white seamless backdrop, sharp focus, high detail, 8k"
angry,"masterpiece, photorealistic, studio portrait of one adult european man wearing a matte black VR goggles, eyes fully occluded by the VR visor, expressive lower face visible, aggressive grimace, flared nostrils, clenched teeth, medium close-up, centered composition, neon ambient lighting, white seamless backdrop, high resolution, fine skin detail"
angry,"masterpiece, best quality, realistic photo of one adult asian woman wearing a wireless VR headset with head strap, VR goggles covering the eyes, visible mouth and chin, rage expression, bared teeth, tight jaw muscles, front view, head and shoulders portrait, soft diffused lighting, blurred tech lab background, crisp details, professional photography"
angry,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly woman wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, frustrated anger, jaw thrust forward, tight mouth, front view, head and shoulders portrait, moody low-key lighting, white seamless backdrop, ultra detailed, realistic skin pores"
angry,"masterpiece, photorealistic, studio portrait of one elderly east asian woman wearing a matte black VR goggles, VR goggles covering the eyes, visible mouth and chin, angry expression, clenched jaw, gritted teeth, slight three-quarter view portrait, softbox lighting, cyberpunk neon background with bokeh, ultra detailed, realistic skin pores"
